timestamp,roll,pitch,yaw,thrust,motor[0],motor[1],motor[2],motor[3]
9621232976,0.0009500972,0.03827466,0.0011520116,0.76140624,0.7888814,0.7359646,0.78805953,0.7327192
9621333570,-0.0018502224,-0.016611606,0.0007190267,0.78211004,0.7718306,0.7936586,0.76889694,0.79405373
9621434407,-0.00040857017,-0.02596379,0.00022136653,0.7878219,0.76983446,0.80619997,0.7690909,0.806162
9621534461,-0.0014281056,-0.018550154,-0.00036779535,0.78615487,0.77346385,0.7981965,0.77261186,0.80034703
9621630558,0.0019913055,-0.0126747675,-0.00029783684,0.7860932,0.7776198,0.79363525,0.7812535,0.7929957
9621734897,0.0021839237,-0.0104532875,-0.00012860731,0.787662,0.7790901,0.7960068,0.7814507,0.7941003
9621831198,0.024881529,-0.013742267,0.00021475933,0.79092056,0.76904166,0.8131784,0.7933648,0.7880971
9621931426,-0.0018367434,-0.015491794,0.0012674616,0.7938848,0.7848103,0.80519664,0.7810505,0.80448157
9622031487,-0.0047141504,-0.018698128,0.0005675795,0.79602176,0.78556985,0.8074755,0.7800304,0.811011
9622131661,-0.0010997062,-0.020627044,-0.0001930709,0.796558,0.78236943,0.8104057,0.78157544,0.8118813
9622231915,-0.00042271495,-0.020993855,-0.0011221953,0.796053,0.7805586,0.80956626,0.7818575,0.8122294
9622332310,0.0011291286,-0.021881435,-0.0006332324,0.79778194,0.7812654,0.8131805,0.7833534,0.81332827
9622432586,-0.00010480432,-0.023238864,-0.0001264401,0.79965657,0.78317934,0.8159105,0.783269,0.8162672
9622532427,-0.00025485002,-0.024880279,0.00013747952,0.8004605,0.7830989,0.81806475,0.782636,0.8180422
9622632303,0.00023491163,-0.027322786,0.0006665931,0.8012879,0.7823615,0.8213909,0.7815739,0.819825
9622732438,-3.3866963e-05,-0.027756076,0.00037390366,0.80236435,0.7830407,0.82234794,0.7824348,0.8216337
9622832327,0.00039360195,-0.03108454,-0.00022261032,0.8038366,0.7814911,0.825789,0.7822218,0.8258442
9622932293,-0.0003535485,-0.031136513,0.000102902835,0.80505097,0.78328794,0.8269955,0.7827802,0.82714003
9623032431,0.0010660731,-0.033558466,0.00021594501,0.80638003,0.7822877,0.83085346,0.7830134,0.8293653
9623132373,0.00094495324,-0.034556128,0.00010338165,0.80755657,0.7827326,0.83256286,0.7835107,0.8314199
9623232372,0.001227662,-0.03520216,-0.00056710903,0.80874485,0.7828109,0.8336775,0.7848953,0.83359545
9623332261,-0.003228251,-0.037370715,-0.00010250342,0.80843204,0.7835277,0.83315533,0.7804861,0.8365588
9623432359,0.001707457,-0.038373824,-0.00084685173,0.80807126,0.7794429,0.83520454,0.7824307,0.8352066
9623528472,0.0011158581,-0.039182186,0.00023492113,0.80838454,0.7803816,0.83602303,0.78157395,0.83569354
9623632271,0.00025540794,-0.041433956,0.00013089372,0.8099528,0.78062814,0.8395084,0.78068084,0.83899355
9623732777,0.00042212388,-0.041576784,-0.00032315013,0.8108098,0.78095406,0.8400949,0.7818669,0.84032303
9623832551,-0.0002612951,-0.043167107,-7.2510185e-05,0.8118515,0.78140163,0.8421732,0.78125376,0.84257716
9623932432,0.00049889507,-0.044742353,0.00016669283,0.8127967,0.7810394,0.84484816,0.7812786,0.8440204
9624032514,0.00022504013,-0.045339428,-0.00019841359,0.8136667,0.78134346,0.8456395,0.7818702,0.8458134
9624133184,0.00059969485,-0.047623064,-0.00014781929,0.81333894,0.7792541,0.8471627,0.7800745,0.8468642
9624232595,0.0003398379,-0.04644586,-5.5811943e-05,0.8133,0.7802467,0.8462547,0.78066885,0.8460296
9624333270,0.0011852459,-0.048290104,-6.81611e-06,0.81368965,0.7789509,0.8484162,0.78013575,0.84725547
9624433624,0.0013455672,-0.04840477,5.1265994e-05,0.81437373,0.77951896,0.84931886,0.7807737,0.84788316
9624533806,-0.0003156052,-0.049640935,-9.319438e-05,0.81350106,0.7784846,0.84835285,0.77831453,0.84885204
